date,DEBT_CG_TOTAL,REV_GG_TAX_TOTAL,EXP_CG_TOTAL_EST,REV_CG_TOTAL_EST,REV_CG_TAX_TOTAL_EST,FIN_CG_COIN_EST,FIN_CG_NETBORROW_EST,FIN_CG_RESERVES_EST,UNEMPL_RATE,REV_SG_TAX_WAGES,REV_SG_TAX_CORP,REV_SG_TAX_WITHHOLD,REV_SG_TAX_ASSESSED,REV_SG_TAX_NONASSESSED,REV_CG_TAX_ASSESSED_FED,REV_CG_TOTAL,REV_CG_TAX_FEDSHARE,REV_CG_TAX_INCTAX_FED,REV_CG_TAX_WAGES_FED,REV_CG_TAX_NONASSESSED_FED,REV_CG_TAX_WITHHOLD_FED,REV_CG_TAX_VAT_FED,REV_CG_TAX_TRADETAX_FED,REV_CG_TAX_SUPPGRANTS,REV_CG_TAX_EUOWN_GNI,REV_CG_TAX_EUOWN_VAT,REV_CG_TAX_GRANTS_TRANSPORT,REV_CG_TAX_GRANTS_MVTAX,REV_CG_OTH_ECONACT,REV_CG_OTH_INTEREST,REV_CG_OTH_PRIVATIZATION,EXP_CG_FUNC_GENSERV,EXP_CG_FUNC_EDU,EXP_CG_FUNC_DEFENSE,EXP_CG_FUNC_SOCSEC,EXP_CG_FUNC_HEALTH,EXP_CG_FUNC_HOUSING,EXP_CG_FUNC_AGRI,EXP_CG_FUNC_ENERGY,EXP_CG_FUNC_TRANSPORT,EXP_CG_FUNC_FINMGMT,EXP_CG_CAT_INTEREST,EXP_CG_CAT_GRANTS,EXP_CG_CAT_HR,EXP_CG_CAT_OPEX,EXP_CG_CAT_INVEST,EXP_CG_CAT_FIXEDASSET,EXP_CG_CAT_FINASSIST,EXP_GG_SA_TOTAL,EXP_GG_SA_COE,EXP_GG_SA_GFCF,EXP_GG_SA_INTERMED,EXP_GG_SA_SOCBEN,GG_SA_NETLENDING,REV_GG_SA_TOTAL,REV_GG_SA_LEVIES,REV_GG_SA_SOCCONTRIB,REV_GG_SA_TAXES,EXP_GG_SA_SOCBENKIND,EMPL_TOTAL,EMPL_EMPLOYEES,GDP_NOMINAL,GNI_CORP_INV_INCOME,GNI_COE,HOURS_WORKED,GDP_CONS_HH,GDP_CONS_GOV,GDP_GFCF,GDP_EXPORTS,GDP_IMPORTS,REV_GG_SA_TAXPROD,REV_GG_SA_TAXINCOME,REV_GG_SA_CAPTRANSFER_RES,EXP_GG_SA_SUBSIDIES,EXP_GG_SA_OTHTRANSFER,EXP_GG_SA_CAPTRANSFER_USE,EXP_GG_SA_PROPINC_USE,REV_GG_SA_PROPINC_RES,EXP_SSF_TOTAL,REV_SSF_TOTAL,REV_PIF_TOTAL,EXP_PIF_TOTAL,REV_PIF_CONTRIB,EXP_PIF_PENSIONS
2010-03-01,1068193000000.0,39124994000.0,319500000000.0,238924000000.0,211887000000.0,376000000.0,-80200000000.0,,8.0,9169359500.75,2839191169.9700003,499560773.54,5835725361.773,783278832.5,2480000000.0,22020847914.0,14215000000.0,8292000000.0,3877000000.0,296000000.0,220000000.0,5918000000.0,4000000.0,3188000000.0,799000000.0,76000000.0,573000000.0,0.0,3510000000.0,10000000.0,318000000.0,4140000000.0,839000000.0,2236000000.0,,73000000.0,79000000.0,,,577000000.0,303000000.0,224000000.0,16273000000.0,2252000000.0,1442000000.0,1198000000.0,331000000.0,868000000.0,101047666666.66667,17265000000.0,4108333333.3333335,10223666666.666666,36720333333.333336,-10717000000.000002,90330666666.66667,78448000000.0,33757000000.0,44691000000.0,16627333333.333334,40564000.0,36049000.0,209973333333.33334,53767000000.0,102735000000.0,4888565766.666667,119264333333.33333,42597000000.0,40225333333.333336,78849000000.0,68693333333.333336,23002333333.333332,21688666666.666668,926000000.0,3159666666.6666665,4961000000.0,2737666666.6666665,5307666666.666667,1936333333.3333333,127754600000.0,123772300000.0,19920333333.333332,20620333333.333332,13533666666.666666,17686333333.333332
2010-04-01,1071579000000.0,37199139000.0,319500000000.0,238924000000.0,211887000000.0,376000000.0,-80200000000.0,,7.8,10356730996.907,306798863.404,612173486.307,1257603454.277,1759547479.99,534000000.0,20968822000.0,13668000000.0,6201000000.0,4413000000.0,830000000.0,269000000.0,7350000000.0,116000000.0,0.0,800000000.0,77000000.0,573000000.0,0.0,11000000.0,12000000.0,817000000.0,4003000000.0,1182000000.0,2493000000.0,,68000000.0,228000000.0,,,1002000000.0,3588000000.0,3503000000.0,15960000000.0,2279000000.0,1551000000.0,1881000000.0,397000000.0,1483000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-01,1085609000000.0,38223945000.0,319500000000.0,238924000000.0,211887000000.0,376000000.0,-80200000000.0,,7.7,9131159064.0,-265388082.46,498707433.67,-144934330.53,3605462441.67,-61000000.0,19075564745.0,14540000000.0,5716000000.0,3964000000.0,1727000000.0,219000000.0,8653000000.0,172000000.0,0.0,1278000000.0,121000000.0,573000000.0,2248000000.0,14000000.0,37000000.0,44000000.0,4627000000.0,1063000000.0,2392000000.0,,74000000.0,93000000.0,,,879000000.0,-559000000.0,-630000000.0,17567000000.0,2363000000.0,1503000000.0,1335000000.0,506000000.0,830000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-01,1077587000000.0,48435505000.0,319500000000.0,238924000000.0,211887000000.0,376000000.0,-80200000000.0,,7.7,10958654974.105,3788119150.4290004,307114348.278,8568603182.768001,1172181824.18,3641000000.0,28383753709.0,18461000000.0,10834000000.0,4648000000.0,515000000.0,136000000.0,7626000000.0,1000000.0,3160000000.0,640000000.0,62000000.0,573000000.0,0.0,202000000.0,23000000.0,399000000.0,4198000000.0,1007000000.0,2489000000.0,,81000000.0,108000000.0,,,826000000.0,4786000000.0,4721000000.0,15796000000.0,2294000000.0,1507000000.0,1721000000.0,641000000.0,1079000000.0,100407333333.33333,17061666666.666666,5791000000.0,10415333333.333334,35999666666.666664,-4244666666.6666665,96162666666.66667,84171666666.66667,35272666666.666664,48899000000.0,16833666666.666666,41004000.0,36491000.0,213036666666.66666,47171333333.333336,107162333333.33333,4593665800.0,121158666666.66667,42297333333.333336,42379333333.333336,85732333333.33333,75569000000.0,23719000000.0,25180000000.0,595000000.0,2493666666.6666665,3828333333.3333335,2624666666.6666665,5431666666.666667,1763666666.6666667,254967600000.0,252440300000.0,20749666666.666668,20666333333.333332,14351333333.333334,17668666666.666668
2010-07-01,1079243000000.0,36126510000.0,319500000000.0,238924000000.0,211887000000.0,376000000.0,-80200000000.0,,7.6,11286094757.49,-857298342.44,454741424.34000003,-422617401.59999996,1345933642.6599998,-179000000.0,20731054458.0,12983000000.0,5083000000.0,4807000000.0,620000000.0,264000000.0,7749000000.0,151000000.0,0.0,1280000000.0,127000000.0,573000000.0,0.0,17000000.0,76000000.0,1016000000.0,4703000000.0,1604000000.0,2619000000.0,,123000000.0,256000000.0,,,1222000000.0,9406000000.0,9129000000.0,16449000000.0,2441000000.0,1987000000.0,2716000000.0,699000000.0,2017000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-01,1093020000000.0,35142990000.0,319500000000.0,238924000000.0,211887000000.0,376000000.0,-80200000000.0,,7.6,9672303882.66,53551774.425000004,563625247.87,-631167667.2310001,492265958.65,-268000000.0,17500279513.0,12802000000.0,4307000000.0,4113000000.0,167000000.0,269000000.0,8318000000.0,176000000.0,0.0,1292000000.0,152000000.0,574000000.0,2248000000.0,9000000.0,25000000.0,103000000.0,4462000000.0,1185000000.0,2625000000.0,,100000000.0,103000000.0,,,854000000.0,325000000.0,251000000.0,15512000000.0,2381000000.0,1607000000.0,1979000000.0,700000000.0,1279000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,1096811000000.0,45421125000.0,319500000000.0,238924000000.0,211887000000.0,376000000.0,-80200000000.0,,7.5,9487025265.22,2391545907.86,362706669.69,8373284413.13,600021503.16,3558000000.0,20609377882.0,17088000000.0,9190000000.0,4047000000.0,228000000.0,160000000.0,7881000000.0,17000000.0,3383000000.0,1561000000.0,153000000.0,573000000.0,0.0,13000000.0,34000000.0,26000000.0,4008000000.0,1050000000.0,2351000000.0,,72000000.0,128000000.0,,,769000000.0,789000000.0,704000000.0,14797000000.0,2060000000.0,1530000000.0,1672000000.0,614000000.0,1058000000.0,110625000000.0,17111000000.0,6270666666.666667,10928666666.666666,35534000000.0,-19274333333.333332,91350666666.66667,79514333333.33333,34872333333.333336,44641999999.99999,16811000000.0,41314000.0,36788000.0,221666666666.66666,56700666666.666664,108733333333.33333,4985667733.333333,122111000000.0,42832666666.666664,43175000000.0,87979000000.0,76419000000.0,24282000000.0,20360000000.0,764666666.6666666,2477333333.3333335,4403666666.666667,12372000000.0,4817333333.333333,1438666666.6666667,380410300000.0,376635000000.0,20412333333.333332,20697000000.0,14016000000.0,17700666666.666668
2010-10-01,1089721000000.0,33882755000.0,319500000000.0,238924000000.0,211887000000.0,376000000.0,-80200000000.0,,7.4,9694959888.65,-1055228383.0200001,485647543.78000003,-449628501.71,568233024.26,-191000000.0,18812266852.0,12076000000.0,3822000000.0,4112000000.0,215000000.0,214000000.0,8130000000.0,124000000.0,0.0,1560000000.0,153000000.0,573000000.0,0.0,6000000.0,15000000.0,707000000.0,4418000000.0,1287000000.0,2598000000.0,,116000000.0,255000000.0,,,1295000000.0,2574000000.0,2512000000.0,14793000000.0,2533000000.0,1734000000.0,2610000000.0,704000000.0,1906000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-01,1106568000000.0,35111724000.0,319500000000.0,238924000000.0,211887000000.0,376000000.0,-80200000000.0,,7.4,9566360308.229,-296595229.80799997,562055255.58,-801244498.39,568652367.64,-340000000.0,17413436129.0,13074000000.0,4055000000.0,4133000000.0,164000000.0,247000000.0,8829000000.0,190000000.0,-21000000.0,1632000000.0,160000000.0,573000000.0,2248000000.0,210000000.0,13000000.0,87000000.0,4969000000.0,1611000000.0,3004000000.0,,153000000.0,158000000.0,,,1137000000.0,236000000.0,152000000.0,15476000000.0,2680000000.0,2133000000.0,2667000000.0,838000000.0,1829000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-01,1105505000000.0,68024338000.0,319500000000.0,238924000000.0,211887000000.0,376000000.0,-80200000000.0,,7.4,17496135317.54,6024164407.66,706656177.96,9273962887.1,1661052305.86,3942000000.0,41838240689.0,25806000000.0,16945000000.0,9057000000.0,622000000.0,311000000.0,8568000000.0,294000000.0,3170000000.0,1635000000.0,144000000.0,573000000.0,0.0,11000000.0,68000000.0,246000000.0,5639000000.0,2265000000.0,3059000000.0,,248000000.0,501000000.0,,,1963000000.0,727000000.0,631000000.0,15389000000.0,1467000000.0,3438000000.0,4714000000.0,1712000000.0,3002000000.0,107489000000.0,19532000000.0,6433000000.0,13379333333.333334,35484000000.0,-4304000000.0,103185000000.0,89316666666.66667,38261333333.333336,51055333333.333336,17152333333.333334,41515000.0,36997000.0,227076666666.66666,52067333333.333336,121541000000.0,5059175333.333333,123299000000.0,42946666666.666664,43883333333.333336,89795000000.0,77906000000.0,24691333333.333332,26364000000.0,914666666.6666666,3063333333.3333335,4068333333.3333335,2792333333.3333335,5727000000.0,2003666666.6666667,512259900000.0,515121300000.0,22105666666.666668,20629000000.0,15686666666.666666,17655333333.333332
2011-01-01,1069186000000.0,38011384000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,7.4,11929213363.724998,-1860524387.126,2404088062.37,357685597.501,4361108684.67,152000000.0,17244911679.0,14179000000.0,5864000000.0,3473000000.0,2112000000.0,1058000000.0,8355000000.0,-40000000.0,0.0,1615000000.0,150000000.0,582000000.0,0.0,22000000.0,19000000.0,237000000.0,5654000000.0,1141000000.0,3409000000.0,,120000000.0,141000000.0,,,1005000000.0,12339000000.0,12241000000.0,23096000000.0,3164000000.0,1596000000.0,2248000000.0,166000000.0,2082000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-01,1079342000000.0,39529545000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,7.3,10460086379.086,104646945.246,591659785.16,-462283452.408,419722745.18,-196000000.0,16766720273.000004,14950000000.0,4615000000.0,4399000000.0,99000000.0,260000000.0,10211000000.0,123000000.0,0.0,4364000000.0,405000000.0,581000000.0,2248000000.0,168000000.0,13000000.0,80000000.0,3948000000.0,866000000.0,2199000000.0,,94000000.0,82000000.0,,,390000000.0,843000000.0,772000000.0,15871000000.0,2407000000.0,1237000000.0,922000000.0,197000000.0,724000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-01,1080971000000.0,45589880000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,7.2,10088455272.085,4241050311.725,523376638.96000004,6859472659.7699995,764437587.31,2915000000.0,24430108984.999996,16839000000.0,9875000000.0,4274000000.0,335000000.0,230000000.0,6962000000.0,3000000.0,2996000000.0,969000000.0,91000000.0,582000000.0,0.0,2212000000.0,31000000.0,303000000.0,3806000000.0,1180000000.0,2274000000.0,,81000000.0,123000000.0,,,591000000.0,-908000000.0,-974000000.0,16364000000.0,2246000000.0,1383000000.0,1262000000.0,340000000.0,923000000.0,102102333333.33333,17684333333.333332,4432000000.0,10609000000.0,36238666666.666664,-3970333333.3333335,98132000000.0,85166333333.33333,34980666666.666664,50185666666.666664,17096333333.333334,41038000.0,36505000.0,224763333333.33334,60823000000.0,107244666666.66667,5037209466.666667,123892666666.66667,43223000000.00001,48110000000.0,93358666666.66667,82346333333.33333,25879666666.666668,24306000000.0,1017000000.0,3047000000.0,5186333333.333333,2439666666.6666665,5466333333.333333,2377333333.3333335,127087200000.0,127252000000.0,20268000000.0,20729333333.333332,13869333333.333334,17725333333.333332
2011-04-01,1080436000000.0,38465778000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,7.1,11373863691.701,-961007694.0699999,615579299.51,508741401.967,2620208299.66,216000000.0,21705076634.0,13981000000.0,6095000000.0,4843000000.0,1246000000.0,271000000.0,7675000000.0,210000000.0,0.0,808000000.0,75000000.0,582000000.0,0.0,8000000.0,16000000.0,736000000.0,4058000000.0,1416000000.0,2338000000.0,,79000000.0,174000000.0,,,942000000.0,4847000000.0,4779000000.0,14662000000.0,2234000000.0,1484000000.0,1894000000.0,388000000.0,1507000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-01,1095350000000.0,42066955000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,7.1,10616039758.602001,11471840.724,517190995.99,253911709.401,4575180476.41,108000000.0,22208116272.0,16001000000.0,7056000000.0,4494000000.0,2220000000.0,228000000.0,8784000000.0,161000000.0,0.0,1131000000.0,105000000.0,581000000.0,2248000000.0,963000000.0,16000000.0,55000000.0,3835000000.0,1090000000.0,2386000000.0,,89000000.0,121000000.0,,,846000000.0,-199000000.0,-273000000.0,15422000000.0,2333000000.0,1468000000.0,1452000000.0,608000000.0,843000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-01,1091490000000.0,53193819000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,7.0,12154096154.971,5164173701.511001,353835659.49,8603036730.574001,1471883016.8999999,3657000000.0,25624739996.0,20641000000.0,12241000000.0,5174000000.0,673000000.0,156000000.0,8400000000.0,1000000.0,3108000000.0,969000000.0,90000000.0,582000000.0,0.0,229000000.0,30000000.0,-135000000.0,4245000000.0,1222000000.0,2527000000.0,,79000000.0,116000000.0,,,747000000.0,410000000.0,346000000.0,14883000000.0,2298000000.0,1716000000.0,1557000000.0,565000000.0,993000000.0,101273000000.0,17577000000.0,5844000000.0,11012000000.0,35160666666.666664,1844666666.6666667,103117666666.66667,89845000000.00002,36634666666.666664,53210333333.333336,17289333333.333332,41471000.0,36942000.0,224576666666.66666,51314333333.333336,112385333333.33333,4667685600.0,125104000000.0,43593666666.666664,48801000000.0,94738666666.66667,84746000000.0,25488333333.333332,27722000000.0,684333333.3333334,2600333333.3333335,4134333333.3333335,1804333333.3333333,5934333333.333333,2600666666.6666665,253469300000.0,257575200000.0,21150666666.666668,20686000000.0,14769000000.0,17640000000.0
2011-07-01,1081618000000.0,39709002000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,7.0,12439607985.858002,-211350787.534,481354988.72,-747166002.87,1361273694.8200002,-318000000.0,22554898291.0,13824000000.0,5760000000.0,5288000000.0,624000000.0,271000000.0,7845000000.0,219000000.0,0.0,1455000000.0,135000000.0,582000000.0,0.0,12000000.0,131000000.0,1525000000.0,4954000000.0,1677000000.0,2746000000.0,,100000000.0,265000000.0,,,1154000000.0,12257000000.0,12187000000.0,15610000000.0,2329000000.0,1857000000.0,2940000000.0,632000000.0,2306000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-01,1091792000000.0,36562389000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,7.0,10750147978.175,-105534673.215,598810310.54,-709020558.0139999,485977119.38,-301000000.0,19375725367.0,13431000000.0,4630000000.0,4513000000.0,189000000.0,282000000.0,8637000000.0,164000000.0,0.0,1000000000.0,150000000.0,581000000.0,2248000000.0,41000000.0,45000000.0,274000000.0,4566000000.0,1109000000.0,2589000000.0,,120000000.0,124000000.0,,,950000000.0,202000000.0,139000000.0,14898000000.0,2283000000.0,1894000000.0,1884000000.0,705000000.0,1179000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-01,1087418000000.0,48749962000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,6.9,10400167216.53,3344642085.136,233224626.88,8567405279.503001,748529064.13,3641000000.0,22995887911.0,18620000000.0,10200000000.0,4429000000.0,354000000.0,102000000.0,8420000000.0,0.0,3136000000.0,1539000000.0,150000000.0,582000000.0,0.0,14000000.0,85000000.0,72000000.0,4093000000.0,1088000000.0,2416000000.0,,92000000.0,130000000.0,,,824000000.0,669000000.0,611000000.0,14782000000.0,2293000000.0,1658000000.0,1649000000.0,637000000.0,1013000000.0,102094333333.33333,17508000000.0,6238333333.333333,11782333333.333334,35333666666.666664,-4378333333.333333,97716000000.0,84027000000.0,36239000000.0,47788000000.0,17187333333.333332,41774000.0,37237000.0,231680000000.0,61764666666.666664,113295333333.33333,5044713900.0,125782000000.0,43646333333.333336,49042333333.333336,96005000000.0,84641333333.33333,25776666666.666668,22011333333.333336,840333333.3333334,2521333333.3333335,4065333333.3333335,2109000000.0,5435333333.333333,2134333333.3333333,379603500000.0,385690200000.0,20784666666.666668,20948000000.0,14369666666.666666,17780333333.333332
2011-10-01,1076371000000.0,36762560000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,6.9,10627831849.229,-609860457.1389999,451547246.95,-488996424.17,483961332.52,-208000000.0,21128961780.0,13216000000.0,4378000000.0,4513000000.0,180000000.0,199000000.0,8638000000.0,200000000.0,0.0,1539000000.0,150000000.0,582000000.0,0.0,421000000.0,23000000.0,815000000.0,4174000000.0,1436000000.0,2661000000.0,,97000000.0,240000000.0,,,1199000000.0,2307000000.0,2065000000.0,14494000000.0,2227000000.0,1901000000.0,2440000000.0,626000000.0,1815000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-01,1088595000000.0,37797755000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,6.8,10503721528.723,211870861.36499998,568821739.5600001,-664118946.0680001,637284476.25,-282000000.0,19542594331.0,14388000000.0,4951000000.0,4646000000.0,231000000.0,250000000.0,9284000000.0,152000000.0,0.0,1485000000.0,217000000.0,581000000.0,2248000000.0,285000000.0,16000000.0,-26000000.0,4834000000.0,1740000000.0,2752000000.0,,149000000.0,153000000.0,,,1085000000.0,518000000.0,446000000.0,15471000000.0,2579000000.0,1947000000.0,2354000000.0,780000000.0,1573000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01,1075664000000.0,70816786000.0,305800000000.0,257024000000.0,229164000000.0,376000000.0,-48400000000.0,,6.8,18406081262.771,6304489904.628,503053693.55,9917045999.859,1748084913.73,4215000000.0,44942588421.0,26838000000.0,17823000000.0,9429000000.0,805000000.0,222000000.0,8688000000.0,327000000.0,2870000000.0,1129000000.0,172000000.0,582000000.0,0.0,596000000.0,58000000.0,1331000000.0,6240000000.0,2121000000.0,3413000000.0,,235000000.0,364000000.0,,,1912000000.0,540000000.0,461000000.0,12001000000.0,1463000000.0,3805000000.0,4776000000.0,1531000000.0,3244000000.0,109218000000.0,20010666666.666668,6567000000.0,13737000000.0,35024000000.0,-1187333333.3333333,108030666666.66667,93596666666.66667,39686333333.333336,53910333333.333336,17624666666.666668,41998000.0,37471000.0,234616666666.66666,53944666666.666664,126393666666.66667,5026391233.333333,126748666666.66667,44010666666.66667,48631000000.0,95653333333.33333,84224666666.66667,25945333333.333332,27965000000.0,937000000.0,3155333333.3333335,4152000000.0,3262333333.3333335,5824000000.0,2145333333.3333333,511943100000.0,526228300000.00006,22582666666.666668,20941000000.0,16130333333.333334,17790333333.333332
2012-01-01,1074610000000.0,39503921000.0,306200000000.0,279737000000.0,249189000000.0,-363000000.0,-26100000000.0,,6.8,12206468265.349,325492818.244,2434387874.28,507253035.42700005,2965039104.33,216000000.0,18162195958.0,14791000000.0,6395000000.0,3587000000.0,1358000000.0,1071000000.0,8411000000.0,-15000000.0,0.0,1462000000.0,161000000.0,590000000.0,0.0,21000000.0,27000000.0,261000000.0,5916000000.0,1193000000.0,3597000000.0,,124000000.0,179000000.0,,,749000000.0,12842000000.0,12750000000.0,23071000000.0,2999000000.0,1851000000.0,1923000000.0,211000000.0,1712000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01,1086365000000.0,42252254000.0,306200000000.0,279737000000.0,249189000000.0,-363000000.0,-26100000000.0,,6.8,11200405241.749,-25237029.740999997,586912824.68,-75240352.07599999,594003040.75,-32000000.0,17260532693.0,15725000000.0,5074000000.0,4620000000.0,241000000.0,258000000.0,10610000000.0,41000000.0,0.0,4806000000.0,483000000.0,591000000.0,2248000000.0,67000000.0,7000000.0,68000000.0,4029000000.0,1130000000.0,2260000000.0,,78000000.0,98000000.0,,,418000000.0,-769000000.0,-819000000.0,15770000000.0,2364000000.0,1339000000.0,990000000.0,241000000.0,749000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-01,1079685000000.0,48867100000.0,312700000000.0,277537000000.0,249689000000.0,-363000000.0,-34800000000.0,,6.8,10698847648.411,5170565415.658,444190221.52000004,8024214358.162,1986571982.1599998,3411000000.0,23189874739.0,18806000000.0,11665000000.0,4536000000.0,937000000.0,196000000.0,7105000000.0,37000000.0,2812000000.0,1622000000.0,161000000.0,590000000.0,0.0,655000000.0,21000000.0,198000000.0,4112000000.0,1083000000.0,2543000000.0,,88000000.0,138000000.0,,,589000000.0,159000000.0,111000000.0,15106000000.0,2235000000.0,1809000000.0,1058000000.0,318000000.0,740000000.0,103035333333.33333,17785666666.666668,4418000000.0,11052666666.666666,36454000000.0,-1718333333.3333333,101317000000.0,88579000000.00002,35887666666.666664,52691333333.333336,17611000000.0,41574000.0,37039000.0,231490000000.0,61430666666.666664,111419666666.66667,5069556000.0,128005000000.0,44304000000.0,46175000000.0,98683666666.66667,85564000000.0,26625666666.666668,26065666666.666668,823333333.3333334,3092333333.3333335,5468333333.333334,2059333333.3333333,5188333333.333333,1956000000.0,128601900000.0,129404900000.0,20679333333.333332,20961000000.0,14137000000.0,17915666666.666668
2012-04-01,1079372000000.0,40171965000.0,312700000000.0,277537000000.0,249689000000.0,-363000000.0,-34800000000.0,,6.9,12124032706.033998,-288079252.83900005,617295698.77,714146246.099,1049614376.4599999,303000000.0,22761780429.0,14332000000.0,6056000000.0,5161000000.0,478000000.0,271000000.0,8071000000.0,204000000.0,0.0,1623000000.0,161000000.0,591000000.0,0.0,778000000.0,38000000.0,676000000.0,4148000000.0,1645000000.0,2379000000.0,,98000000.0,170000000.0,,,1007000000.0,4608000000.0,4572000000.0,15383000000.0,2174000000.0,1443000000.0,1903000000.0,408000000.0,1495000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-01,1095604000000.0,40256242000.0,312700000000.0,280237000000.0,252223000000.0,-363000000.0,-32100000000.0,,6.8,10946176179.375,77521705.265,525890770.08000004,132059340.138,2078531579.98,56000000.0,20316401741.0,14991000000.0,5829000000.0,4619000000.0,885000000.0,232000000.0,8997000000.0,166000000.0,0.0,1460000000.0,145000000.0,590000000.0,2248000000.0,537000000.0,5000000.0,56000000.0,3774000000.0,1459000000.0,2162000000.0,,99000000.0,150000000.0,,,780000000.0,-1019000000.0,-1078000000.0,14926000000.0,2233000000.0,1416000000.0,1517000000.0,539000000.0,978000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-01,1091161000000.0,57169002000.0,312700000000.0,280237000000.0,252223000000.0,-363000000.0,-32100000000.0,,6.8,13077458785.975,5235402811.068,338371211.94,9163439913.108,4204430910.4500003,3894000000.0,28050004388.0,21869000000.0,14047000000.0,5555000000.0,1830000000.0,149000000.0,7821000000.0,0.0,2859000000.0,811000000.0,80000000.0,590000000.0,0.0,460000000.0,9000000.0,92000000.0,4375000000.0,1090000000.0,2688000000.0,,100000000.0,120000000.0,,,771000000.0,483000000.0,308000000.0,14596000000.0,2298000000.0,1943000000.0,1597000000.0,616000000.0,981000000.0,102871000000.0,17844000000.0,5592666666.666666,11379000000.0,35599666666.666664,3148000000.0,106019000000.0,92373333333.33333,37653666666.666664,54719666666.666664,17694000000.0,41981000.0,37453000.0,228410000000.0,49128666666.666664,117089000000.0,4642325300.0,128385333333.33333,44816333333.333336,45236666666.66667,99890000000.0,85771000000.0,25767000000.0,28952666666.666668,844000000.0,2806333333.3333335,4705333333.333333,1815000000.0,5528666666.666666,2560000000.0,257064500000.0,261988000000.0,21573666666.666668,20961666666.666668,15106000000.0,17844000000.0
2012-07-01,1081212000000.0,43134263000.0,312700000000.0,280237000000.0,252223000000.0,-363000000.0,-32100000000.0,,6.8,13456078266.617,189554141.324,425159169.83000004,-487476383.918,2846677683.77,-207000000.0,24216158498.0,15258000000.0,7391000000.0,5730000000.0,1512000000.0,261000000.0,7623000000.0,245000000.0,0.0,811000000.0,81000000.0,591000000.0,0.0,520000000.0,37000000.0,633000000.0,4720000000.0,1803000000.0,3096000000.0,,131000000.0,272000000.0,,,1399000000.0,12362000000.0,12285000000.0,16849000000.0,2515000000.0,2169000000.0,2424000000.0,771000000.0,1652000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-01,1093945000000.0,41256651000.0,312700000000.0,280237000000.0,252223000000.0,-363000000.0,-32100000000.0,,6.8,11938166189.084002,316603622.54,655409387.34,-300531608.436,1844757979.92,-127000000.0,21161132795.0,15430000000.0,6361000000.0,5069000000.0,955000000.0,307000000.0,8902000000.0,166000000.0,0.0,1394000000.0,160000000.0,590000000.0,2248000000.0,26000000.0,58000000.0,90000000.0,4697000000.0,1253000000.0,2621000000.0,,105000000.0,105000000.0,,,989000000.0,-523000000.0,-607000000.0,14958000000.0,2461000000.0,1791000000.0,1929000000.0,771000000.0,1159000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
